BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;PLAATSNAAM VESTIGING;PROVINCIE VESTIGING;ONDERWIJSTYPE VO EN LEER- OF VERBLIJFSJAAR;LWOO INDICATIE;VMBO SECTOR;AFDELING;ELEMENTCODE;OPLEIDINGSNAAM;LEER- OF VERBLIJFSJAAR 1 - MAN;LEER- OF VERBLIJFSJAAR 1 - VROUW;LEER- OF VERBLIJFSJAAR 2 - MAN;LEER- OF VERBLIJFSJAAR 2 - VROUW;LEER- OF VERBLIJFSJAAR 3 - MAN;LEER- OF VERBLIJFSJAAR 3 - VROUW;LEER- OF VERBLIJFSJAAR 4 - MAN;LEER- OF VERBLIJFSJAAR 4 - VROUW;LEER- OF VERBLIJFSJAAR 5 - MAN;LEER- OF VERBLIJFSJAAR 5 - VROUW;LEER- OF VERBLIJFSJAAR 6 - MAN;LEER- OF VERBLIJFSJAAR 6 - VROUW
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;9;14;7;16;0;0;0;0;0;0;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;117;140;148;130;0;0;0;0;0;0;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;3;14;3;15;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;32;20;28;16;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;1;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;11;19;7;17;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;12;3;14;5;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;2;1;4;1;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;2;1;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;27;40;0;0;0;0;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;13;19;0;0;0;0;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;45;63;0;0;0;0;0;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;9;2;7;0;5
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;1;2
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;12;4;5;13;10;8
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;1;1;0;1;0;1
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;4;23;7;10;6;11
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;2;6;2;8;1;6
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;7;3;5;3;7;4
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;5;8;10;6;4
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;1;0
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;0;0;2;1
00AH;00;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;5;5
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;9;7;15;16;0;0;0;0;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;123;116;130;123;0;0;0;0;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Cultuur en Maatschappij;0373;HAVO Prf Cul/Maat;0;0;0;0;0;0;4;19;2;21;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij;0372;HAVO Prf Ec/Maat;0;0;0;0;0;0;26;30;33;16;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0379;HAVO Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;1;2;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Gezondheid;0371;HAVO Prf Nat/Gezond;0;0;0;0;0;0;12;16;8;11;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek;0370;HAVO Prf Nat/Tech;0;0;0;0;0;0;12;2;15;2;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO lj 4-5;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0374;HAVO Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;1;3;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4031;HAVO NW naar VAVO;0;0;0;0;0;0;1;2;0;1;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4036;HAVO NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;3;9;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0100;VWO-ATHENEUMSTROOM;0;0;0;0;31;24;0;0;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0200;VWO-GYMNASIUMSTROOM;0;0;0;0;8;9;0;0;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;HAVO/VWO lj 3;N;N.v.t.;N.v.t.;0300;HAVO;0;0;0;0;41;57;0;0;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0173;VWO-ATH Prf Cul/Maat;0;0;0;0;0;0;0;5;0;1;1;7
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Cultuur en Maatschappij;0273;VWO-GYM Prf Cul/Maat;0;0;0;0;0;0;0;1;0;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0172;VWO-ATH Prf Ec/Maat;0;0;0;0;0;0;14;13;8;6;8;3
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij;0272;VWO-GYM Prf Ec/Maat;0;0;0;0;0;0;0;3;1;0;1;1
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Economie en Maatschappij / Cultuur en Maatschappij;0179;VWO-ATH Prf Ec/Maat & Cul/Maat;0;0;0;0;0;0;0;0;0;0;1;7
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0171;VWO-ATH Prf Nat/Gezond;0;0;0;0;0;0;9;10;6;10;5;12
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Gezondheid;0271;VWO-GYM Prf Nat/Gezond;0;0;0;0;0;0;1;1;2;1;1;2
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0170;VWO-ATH Prf Nat/Tech;0;0;0;0;0;0;3;1;7;4;7;8
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek;0270;VWO-GYM Prf Nat/Tech;0;0;0;0;0;0;2;4;4;1;1;2
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0174;VWO-ATH Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;1;0;0;0;1
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO lj 4-6;N;N.v.t.;Natuur en Techniek / Natuur en Gezondheid;0274;VWO-GYM Prf Nat/Tech & Nat/Gezond;0;0;0;0;0;0;0;0;0;0;1;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4011;VWO-ATH NW naar VAVO;0;0;0;0;0;0;0;0;1;0;0;0
00AH;07;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VWO uitbest. aan VAVO;N;N.v.t.;N.v.t.;4016;VWO-ATH NW naar VAVO teruggekeerd gezakt;0;0;0;0;0;0;0;0;0;0;4;3
00AH;08;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;31;16;15;12;0;0;0;0;0;0;0;0
00AH;08;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;51;41;35;32;0;0;0;0;0;0;0;0
00AH;09;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;21;10;19;7;0;0;0;0;0;0;0;0
00AH;09;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;7;6;18;5;0;0;0;0;0;0;0;0
00AH;11;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;J;N.v.t.;N.v.t.;0046;Lj LWOO vb op Alle Lw;3;5;26;17;0;0;0;0;0;0;0;0
00AH;11;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0023;Ljvb op VMBO-Alle Lw;1;0;0;0;0;0;0;0;0;0;0;0
00AH;11;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;Brugjaar 1-2;N;N.v.t.;N.v.t.;0024;Ljvb op VWO/HAVO/VMBO-Alle Lw;12;8;8;7;0;0;0;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Economie;Consumptief;2554;LWOO Basisbg Lw Ec Cons;0;0;0;0;0;0;4;2;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Economie;Consumptief;2654;LWOO Basisbg Lw LWT Ec Cons;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2562;LWOO Basisbg Lw Ec HA-ISP;0;0;0;0;0;0;3;3;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Economie;Handel en Administratie -ISP;2662;LWOO Basisbg Lw LWT Ec HA-ISP;0;0;0;0;0;0;0;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3331;LWOO Basisbg Lw SDV;0;0;0;0;0;0;5;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3334;LWOO Basisbg Lw LWT SDV;0;0;0;0;0;0;2;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2511;LWOO Basisbg Lw Tech Bouw;0;0;0;0;0;0;7;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Bouwtechniek;2611;LWOO Basisbg Lw LWT Tech Bouw;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2513;LWOO Basisbg Lw Tech Elektro;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Elektrotechniek;2613;LWOO Basisbg Lw LWT Tech Elektro;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Grafische Techniek;2516;LWOO Basisbg Lw Grafimedia;0;0;0;0;6;0;2;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Installatietechniek;2515;LWOO Basisbg Lw Tech Instal;0;0;0;0;7;0;3;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Metaaltechniek;2612;LWOO Basisbg Lw LWT Tech Metaal;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Techniek;Voertuigentechniek;2514;LWOO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;4;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2532;LWOO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;2;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2632;LWOO Basisbg Lw LWT ZrgWlz Uit Vz;0;0;0;0;0;0;0;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2531;LWOO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;0;0;0;9;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;J;Zorg & Welzijn;Verzorging;2631;LWOO Basisbg Lw LWT ZrgWlz Vz Alg;0;0;0;0;0;0;0;2;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Economie;Consumptief Breed -ISP;3061;VMBO Basisbg Lw LWT Ec CB-ISP;0;0;0;0;0;0;2;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Economie;Handel en Administratie -ISP;2962;VMBO Basisbg Lw Ec HA-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3431;VMBO Basisbg Lw SDV;0;0;0;0;0;0;4;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Bouwbreed -ISP;2923;VMBO Basisbg Lw Tech BB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Bouwtechniek;3011;VMBO Basisbg Lw LWT Tech Bouw;0;0;0;0;1;0;0;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Grafische Techniek;2916;VMBO Basisbg Lw Grafimedia;0;0;0;0;1;2;1;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Grafische Techniek;3016;VMBO Basisbg Lw LWT Grafimedia;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Installatietechniek;2915;VMBO Basisbg Lw Tech Instal;0;0;0;0;1;0;0;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;2914;VMBO Basisbg Lw Tech Vrtgn;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Techniek;Voertuigentechniek;3014;VMBO Basisbg Lw LWT Tech Vrtgn;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2932;VMBO Basisbg Lw ZrgWlz Uit Vz;0;0;0;0;0;0;0;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;2931;VMBO Basisbg Lw ZrgWlz Vz Alg;0;0;0;0;2;0;1;2;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO BL lj 3-4;N;Zorg & Welzijn;Verzorging;3031;VMBO Basisbg Lw LWT ZrgWlz Vz Alg;0;0;0;0;0;0;0;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Economie;Consumptief;2454;LWOO Kaderbg Lw Ec Cons;0;0;0;0;0;0;0;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Economie;Handel en Administratie -ISP;2462;LWOO Kaderbg Lw Ec HA-ISP;0;0;0;0;7;6;1;5;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Intersect. programma;Sport, Dienstverlening en Veiligheid;3332;LWOO Kaderbg Lw SDV;0;0;0;0;4;2;8;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Bouwbreed -ISP;2423;LWOO Kaderbg Lw Tech BB-ISP;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Elektrotechniek;2413;LWOO Kaderbg Lw Tech Elektro;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Grafische Techniek;2416;LWOO Kaderbg Lw Grafimedia;0;0;0;0;1;1;2;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Installatietechniek;2415;LWOO Kaderbg Lw Tech Instal;0;0;0;0;2;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Metaaltechniek;2412;LWOO Kaderbg Lw Tech Metaal;0;0;0;0;0;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Techniek;Voertuigentechniek;2414;LWOO Kaderbg Lw Tech Vrtgn;0;0;0;0;2;0;4;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Zorg & Welzijn;Uiterlijke Verzorging;2432;LWOO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;3;1;1;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;J;Zorg & Welzijn;Verzorging;2431;LWOO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;1;11;0;14;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Economie;Consumptief;2854;VMBO Kaderbg Lw Ec Cons;0;0;0;0;0;0;3;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Economie;Consumptief Breed -ISP;2861;VMBO Kaderbg Lw Ec CB-ISP;0;0;0;0;2;2;0;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Economie;Handel en Administratie -ISP;2862;VMBO Kaderbg Lw Ec HA-ISP;0;0;0;0;8;8;7;4;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Intersect. programma;Sport, Dienstverlening en Veiligheid;3432;VMBO Kaderbg Lw SDV;0;0;0;0;13;5;24;3;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Bouwbreed -ISP;2823;VMBO Kaderbg Lw Tech BB-ISP;0;0;0;0;1;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Elektrotechniek;2813;VMBO Kaderbg Lw Tech Elektro;0;0;0;0;3;0;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Grafische Techniek;2816;VMBO Kaderbg Lw Grafimedia;0;0;0;0;10;5;9;4;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Installatietechniek;2815;VMBO Kaderbg Lw Tech Instal;0;0;0;0;1;0;2;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Metaaltechniek;2812;VMBO Kaderbg Lw Tech Metaal;0;0;0;0;1;1;1;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Techniek;Voertuigentechniek;2814;VMBO Kaderbg Lw Tech Vrtgn;0;0;0;0;6;0;2;0;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Uiterlijke Verzorging;2832;VMBO Kaderbg Lw ZrgWlz Uit Vz;0;0;0;0;0;7;0;2;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO KL lj 3-4;N;Zorg & Welzijn;Verzorging;2831;VMBO Kaderbg Lw ZrgWlz Vz Alg;0;0;0;0;1;12;1;10;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO TL lj 3-4;J;N.v.t.;N.v.t.;2210;LWOO MAVO/Theor Lw;0;0;0;0;8;13;4;14;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO TL lj 3-4;N;N.v.t.;N.v.t.;0400;MAVO/Theor Lw-VMBO;0;0;0;0;65;75;61;68;0;0;0;0
00AH;17;Opb SGM t Stedelijk Lyceum;ENSCHEDE;Overijssel;VMBO uitbest. aan VAVO;J;N.v.t.;N.v.t.;4050;LWOO VMBO-TL naar VAVO;0;0;0;0;0;0;1;1;0;0;0;0
