SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;15;6,6;15;6,6;15;6,3;15;6,3;6,5
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0161;in;informatica;;0;0;11;6,8;0;,0;0;,0;0;,0;6,8
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;20;6,4;20;6,4;20;6,0;20;6,0;6,2
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0260;mu;muziek;;0;0;6;6,9;6;6,9;6;6,4;6;6,4;6,7
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0270;te;tekenen;;0;0;7;7,0;7;7,0;7;6,3;7;6,3;6,6
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0301;anw;algemene natuurwetenschappen;;0;0;77;7,3;0;,0;0;,0;0;,0;7,3
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;44;44;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;35;35;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0371;kcv;klassieke culturele vorming;;0;0;30;7,9;0;,0;0;,0;0;,0;7,9
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0432;voda;vooropleiding dansvakonderwijs;;0;0;2;7,5;0;,0;0;,0;0;,0;7,5
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;81;6,7;81;6,7;81;6,5;81;6,5;6,6
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;81;7,2;81;7,2;81;6,9;81;6,9;7,1
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;17;7,0;17;7,0;17;6,1;17;6,1;6,6
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;41;6,5;41;6,5;41;6,3;41;6,3;6,3
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1010;latl;Latijnse taal en literatuur;;0;0;22;7,0;22;7,0;22;6,6;22;6,6;6,7
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1011;grtl;Griekse taal en literatuur;;0;0;11;7,2;11;7,2;11;7,3;11;7,3;7,3
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1018;biol;biologie;;0;0;46;6,7;46;6,7;46;6,2;46;6,2;6,5
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;79;7,3;0;,0;0;,0;0;,0;7,3
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;28;28;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;21;21;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1021;ges;geschiedenis;;0;0;28;6,3;28;6,3;28;6,0;28;6,0;6,2
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1022;econ;economie;;0;0;50;6,4;50;6,4;50;6,2;50;6,2;6,4
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1023;nat;natuurkunde;;0;0;48;6,8;48;6,8;48;6,5;48;6,5;6,7
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;43;6,7;43;6,7;43;6,6;43;6,6;6,6
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;38;7,3;38;7,3;38;7,3;38;7,3;7,4
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1027;wisD;wiskunde D;;0;0;11;7,3;0;,0;0;,0;0;,0;7,4
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1028;schk;scheikunde;;0;0;53;6,6;53;6,6;53;7,0;53;7,0;6,8
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1032;kudr;kunst (drama);;0;0;6;7,9;6;7,9;6;5,3;6;5,3;6,7
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1036;hndv;handvaardigheid;;0;0;4;7,3;4;7,3;4;6,8;4;6,8;7,0
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;9;6,8;0;,0;0;,0;0;,0;6,8
2013;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,1
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;7;7,1;7;7,1;7;6,7;7;6,7;7,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;12;6,7;12;6,7;12;6,4;12;6,4;6,4
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0260;mu;muziek;;0;0;1;6,1;1;6,1;1;6,0;1;6,0;6,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0270;te;tekenen;;0;0;4;6,4;4;6,4;4;5,4;4;5,4;6,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0301;anw;algemene natuurwetenschappen;;0;0;45;7,4;0;,0;0;,0;0;,0;7,4
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;37;37;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;9;9;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0371;kcv;klassieke culturele vorming;;0;0;2;7,8;0;,0;0;,0;0;,0;7,5
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;50;6,5;50;6,5;50;6,7;50;6,7;6,6
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;50;7,1;50;7,1;50;6,8;50;6,8;7,1
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;19;6,6;19;6,6;19;6,1;19;6,1;6,3
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;35;6,3;35;6,3;35;6,2;35;6,2;6,4
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1010;latl;Latijnse taal en literatuur;;0;0;2;7,5;2;7,5;2;7,8;2;7,8;8,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1011;grtl;Griekse taal en literatuur;;0;0;1;8,1;1;8,1;1;8,4;1;8,4;8,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1018;biol;biologie;;0;0;26;6,7;26;6,7;26;6,5;26;6,5;6,6
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;45;7,3;0;,0;0;,0;0;,0;7,3
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;23;23;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;22;22;0;,0;0;,0;0;,0;0;,0;,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1021;ges;geschiedenis;;0;0;26;6,5;26;6,5;26;5,6;26;5,6;6,2
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1022;econ;economie;;0;0;39;6,7;39;6,7;39;6,3;39;6,3;6,5
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1023;nat;natuurkunde;;0;0;23;6,9;23;6,9;23;6,6;23;6,6;6,8
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;30;6,9;30;6,9;30;6,9;30;6,9;6,9
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;19;6,7;19;6,7;19;7,2;19;7,2;7,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1026;wisC;wiskunde C;;0;0;1;6,4;1;6,4;1;8,1;1;8,1;7,0
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1028;schk;scheikunde;;0;0;24;6,4;24;6,4;24;7,1;24;7,1;6,8
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1034;maw;maatschappijwetenschappen;;0;0;10;6,8;10;6,8;10;7,0;10;7,0;6,8
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1036;hndv;handvaardigheid;;0;0;7;6,8;7;6,8;7;6,7;7;6,7;6,7
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;14;7,2;0;,0;0;,0;0;,0;7,1
2013;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;7,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0131;ak;aardrijkskunde;;0;0;7;7,1;7;7,1;7;6,0;7;6,0;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0251;m&o;management en organisatie;;0;0;6;6,3;6;6,3;6;5,7;6;5,7;6,2
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;20;7,4;0;,0;0;,0;0;,0;7,4
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0353;lo;lichamelijke opvoeding;G;15;15;0;,0;0;,0;0;,0;0;,0;,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0353;lo;lichamelijke opvoeding;V;8;8;0;,0;0;,0;0;,0;0;,0;,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0371;kcv;klassieke culturele vorming;;0;0;13;7,0;0;,0;0;,0;0;,0;7,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;23;7,2;23;7,2;23;6,3;23;6,3;6,7
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1002;entl;Engelse taal en literatuur;;0;0;23;6,7;23;6,7;23;6,8;23;6,8;6,8
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1003;fatl;Franse taal en literatuur;;0;0;12;6,2;12;6,2;12;6,5;12;6,5;6,4
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;9;6,3;9;6,3;9;6,4;9;6,4;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;9;6,9;9;6,9;9;6,0;9;6,0;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;5;6,5;5;6,5;5;6,4;5;6,4;6,2
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1018;biol;biologie;;0;0;16;6,6;16;6,6;16;6,4;16;6,4;6,6
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1019;maat;maatschappijleer;;0;0;20;7,0;0;,0;0;,0;0;,0;7,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;5;5;0;,0;0;,0;0;,0;0;,0;,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;2;2;0;,0;0;,0;0;,0;0;,0;,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1021;ges;geschiedenis;;0;0;10;6,7;10;6,7;10;5,7;10;5,7;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1022;econ;economie;;0;0;11;6,6;11;6,6;11;6,0;11;6,0;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1023;nat;natuurkunde;;0;0;13;7,1;13;7,1;13;5,5;13;5,5;6,3
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1024;wisA;wiskunde A;;0;0;8;6,8;8;6,8;8;6,8;8;6,8;6,8
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1025;wisB;wiskunde B;;0;0;14;6,5;14;6,5;14;6,1;14;6,1;6,2
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1026;wisC;wiskunde C;;0;0;1;5,8;1;5,8;1;6,8;1;6,8;6,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1028;schk;scheikunde;;0;0;13;6,7;13;6,7;13;6,0;13;6,0;6,5
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1029;kua;kunst (algemeen);;0;0;0;,0;0;,0;2;6,6;0;,0;6,5
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;3;7,1;3;7,1;3;6,7;3;6,7;7,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1035;nlt;natuur, leven en technologie;;0;0;3;7,4;0;,0;0;,0;0;,0;7,7
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;1;7,3;0;,0;0;,0;0;,0;7,0
2013;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;8,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;23;6,3;23;6,3;23;5,7;23;5,7;6,1
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;24;6,8;24;6,8;24;5,9;24;5,9;6,3
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0270;te;tekenen;;0;0;18;7,1;18;7,1;18;6,0;18;6,0;6,6
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;60;7,0;0;,0;0;,0;0;,0;7,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;28;28;0;,0;0;,0;0;,0;0;,0;,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;33;33;0;,0;0;,0;0;,0;0;,0;,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;15;7,4;0;,0;0;,0;0;,0;7,4
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;61;6,4;61;6,4;61;6,3;61;6,3;6,4
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;61;6,7;61;6,7;61;6,3;61;6,3;6,5
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;16;6,5;16;6,5;16;6,4;16;6,4;6,5
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;40;6,5;40;6,5;40;5,6;40;5,6;6,1
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;8;7,5;8;7,5;8;6,1;8;6,1;7,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1018;biol;biologie;;0;0;14;6,9;14;6,9;14;6,1;14;6,1;6,4
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;60;6,5;0;,0;0;,0;0;,0;6,5
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;31;31;0;,0;0;,0;0;,0;0;,0;,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;12;12;0;,0;0;,0;0;,0;0;,0;,0
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;46;7,2;46;7,2;46;5,9;46;5,9;6,6
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1022;econ;economie;;0;0;49;6,4;49;6,4;49;5,9;49;5,9;6,2
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;13;6,6;13;6,6;13;6,4;13;6,4;6,5
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;43;6,9;43;6,9;43;6,1;43;6,1;6,6
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;18;6,5;18;6,5;18;5,8;18;5,8;6,3
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;15;6,7;15;6,7;15;6,8;15;6,8;6,7
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen;;0;0;15;6,3;15;6,3;15;5,9;15;5,9;6,1
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;10;7,2;0;,0;0;,0;0;,0;7,2
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1036;hndv;handvaardigheid;;0;0;15;7,0;15;7,0;15;6,2;15;6,2;6,7
2013;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1107;rkt;Rekentoets;;0;0;0;,0;0;,0;0;,0;0;,0;6,4
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;15;6,2;15;6,2;15;5,9;15;5,9;6,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;28;7,3;0;,0;0;,0;0;,0;7,4
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;7;7;0;,0;0;,0;0;,0;0;,0;,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;21;21;0;,0;0;,0;0;,0;0;,0;,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1018;biol;biologie;;0;0;14;7,2;14;7,2;14;6,9;14;6,9;7,1
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;28;7,1;0;,0;0;,0;0;,0;7,2
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;13;13;0;,0;0;,0;0;,0;0;,0;,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;15;15;0;,0;0;,0;0;,0;0;,0;,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1021;ges;geschiedenis;;0;0;14;6,8;14;6,8;14;6,3;14;6,3;6,4
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1022;econ;economie;;0;0;12;7,1;12;7,1;12;6,6;12;6,6;7,1
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1023;nat;natuurkunde;;0;0;11;6,8;11;6,8;11;6,3;11;6,3;6,5
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;12;6,4;12;6,4;12;5,8;12;5,8;6,1
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;13;7,0;13;7,0;13;6,8;13;6,8;7,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;3;6,0;3;6,0;3;5,8;3;5,8;6,0
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1028;schk;scheikunde;;0;0;14;6,8;14;6,8;14;6,7;14;6,7;6,7
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;5;7,1;5;7,1;5;5,5;5;5,5;6,2
2013;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1032;kudr;kunst (drama);;0;0;13;7,2;13;7,2;13;5,4;13;5,4;6,2
