SCHOOLJAAR;BRIN NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM VESTIGING;GEMEENTENUMMER;GEMEENTENAAM;PLAATSNAAM;PROVINCIE;ONDERWIJSTYPE VO;VAKCODE;AFKORTING VAKNAAM;VAKNAAM;SCHOOLEXAMEN BEOORDELING;TOTAAL AANTAL SCHOOLEXAMENS MET BEOORDELING;AANTAL SCHOOLEXAMENS MET BEOORDELING MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL SCHOOLEXAMENS MET CIJFER;GEM. CIJFER TOTAAL AANTAL SCHOOLEXAMENS;AANTAL SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER SCHOOLEXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;TOTAAL AANTAL CENTRALE EXAMENS;GEM. CIJFER TOTAAL AANTAL CENTRALE EXAMENS;AANTAL CENTRALE EXAMENS MEETELLEND VOOR DIPLOMA;GEM. CIJFER CENTRALE EXAMENS MET CIJFER MEETELLEND VOOR DIPLOMA;GEM. CIJFER CIJFERLIJST
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;13;6,8;13;6,8;13;6,0;13;6,0;6,5
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0161;in;informatica;;0;0;26;7,1;0;0,0;0;0,0;0;0,0;7,1
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;14;7,0;14;7,0;14;5,1;14;5,1;6,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0260;mu;muziek;;0;0;10;7,2;10;7,2;10;6,4;10;6,4;6,9
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0270;te;tekenen;;0;0;6;7,4;6;7,4;6;6,9;6;6,9;7,2
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0301;anw;algemene natuurwetenschappen;;0;0;70;7,6;0;0,0;0;0,0;0;0,0;7,6
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;22;22;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;50;50;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0371;kcv;klassieke culturele vorming;;0;0;29;8,2;0;0,0;0;0,0;0;0,0;8,2
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0432;voda;vooropleiding dansvakonderwijs;;0;0;1;9,0;0;0,0;0;0,0;0;0,0;9,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;74;6,8;74;6,8;74;5,9;74;5,9;6,4
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;74;7,0;74;7,0;74;6,3;74;6,3;6,7
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;24;6,9;24;6,9;24;7,3;24;7,3;7,1
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;31;6,7;31;6,7;31;5,6;31;5,6;6,3
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1010;latl;Latijnse taal en literatuur;;0;0;13;7,0;13;7,0;13;7,3;13;7,3;7,2
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1011;grtl;Griekse taal en literatuur;;0;0;17;7,3;17;7,3;17;7,1;17;7,1;7,3
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1018;biol;biologie;;0;0;47;6,8;47;6,8;47;6,2;47;6,2;6,6
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;71;7,6;0;0,0;0;0,0;0;0,0;7,6
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;27;27;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1021;ges;geschiedenis;;0;0;23;7,1;22;7,0;23;5,5;22;5,5;6,2
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1022;econ;economie;;0;0;34;6,5;34;6,5;34;6,1;34;6,1;6,3
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1023;nat;natuurkunde;;0;0;49;6,6;49;6,6;49;6,8;49;6,8;6,7
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;32;6,9;32;6,9;32;6,5;32;6,5;6,7
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;39;7,1;39;7,1;39;7,4;39;7,4;7,3
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1026;wisC;wiskunde C;;0;0;3;5,9;3;5,9;3;5,3;3;5,3;5,3
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1027;wisD;wiskunde D;;0;0;5;7,5;0;0,0;0;0,0;0;0,0;7,6
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1028;schk;scheikunde;;0;0;52;6,8;52;6,8;52;6,8;52;6,8;6,7
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1032;kudr;kunst (drama);;0;0;1;7,7;1;7,7;1;6,1;1;6,1;7,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1036;hndv;handvaardigheid;;0;0;5;7,6;5;7,6;5;6,4;5;6,4;7,0
2011;00AH;00;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;8;7,0;0;0,0;0;0,0;0;0,0;7,0
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0131;ak;aardrijkskunde;;0;0;9;6,8;9;6,8;9;6,5;9;6,5;6,8
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0161;in;informatica;;0;0;10;7,9;0;0,0;0;0,0;0;0,0;8,2
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0251;m&o;management en organisatie;;0;0;12;6,6;12;6,6;12;5,9;12;5,9;6,2
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0270;te;tekenen;;0;0;3;6,4;3;6,4;3;6,2;3;6,2;6,7
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0301;anw;algemene natuurwetenschappen;;0;0;38;7,2;0;0,0;0;0,0;0;0,0;7,3
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;G;17;17;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0353;lo;lichamelijke opvoeding;V;23;23;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;0371;kcv;klassieke culturele vorming;;0;0;8;6,9;0;0,0;0;0,0;0;0,0;6,9
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;43;6,9;43;6,9;43;6,1;43;6,1;6,5
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1002;entl;Engelse taal en literatuur;;0;0;43;7,0;43;7,0;43;6,4;43;6,4;6,7
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1003;fatl;Franse taal en literatuur;;0;0;18;6,3;18;6,3;18;6,1;18;6,1;6,2
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1004;dutl;Duitse taal en literatuur;;0;0;27;6,5;27;6,5;27;6,5;27;6,5;6,4
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1010;latl;Latijnse taal en literatuur;;0;0;6;6,3;6;6,3;6;6,1;6;6,1;6,2
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1018;biol;biologie;;0;0;22;6,8;22;6,8;22;6,4;22;6,4;6,6
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1019;maat;maatschappijleer;;0;0;38;7,5;0;0,0;0;0,0;0;0,0;7,6
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;G;16;16;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1020;ckv;culturele en kunstzinnige vorming;V;15;15;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1021;ges;geschiedenis;;0;0;14;6,4;14;6,4;14;5,9;14;5,9;6,2
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1022;econ;economie;;0;0;27;6,7;27;6,7;27;6,0;27;6,0;6,4
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1023;nat;natuurkunde;;0;0;28;7,0;28;7,0;28;5,9;28;5,9;6,4
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1024;wisA;wiskunde A;;0;0;15;6,3;15;6,3;15;5,6;15;5,6;5,9
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1025;wisB;wiskunde B;;0;0;28;6,8;28;6,8;28;6,8;28;6,8;6,8
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1028;schk;scheikunde;;0;0;30;6,2;30;6,2;30;6,6;30;6,6;6,4
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1034;maw;maatschappijwetenschappen;;0;0;9;7,1;9;7,1;9;4,8;9;4,8;5,9
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1036;hndv;handvaardigheid;;0;0;7;6,9;7;6,9;7;6,5;7;6,5;6,9
2011;00AH;07;Opb SGM t Stedelijk Lyceum;0153;ENSCHEDE;ENSCHEDE;Overijssel;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;5;7,5;0;0,0;0;0,0;0;0,0;7,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0131;ak;aardrijkskunde;;0;0;4;6,4;4;6,4;4;5,6;4;5,6;5,8
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0161;in;informatica;;0;0;7;8,1;0;0,0;0;0,0;0;0,0;7,9
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0251;m&o;management en organisatie;;0;0;13;6,6;13;6,6;13;5,9;13;5,9;6,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;21;7,2;0;0,0;0;0,0;0;0,0;7,2
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0353;lo;lichamelijke opvoeding;G;9;9;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0353;lo;lichamelijke opvoeding;V;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;0371;kcv;klassieke culturele vorming;;0;0;9;7,6;0;0,0;0;0,0;0;0,0;7,6
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;23;6,9;23;6,9;23;5,9;23;5,9;6,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1002;entl;Engelse taal en literatuur;;0;0;23;6,4;23;6,4;23;6,3;23;6,3;6,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1003;fatl;Franse taal en literatuur;;0;0;9;5,8;9;5,8;9;6,6;9;6,6;6,3
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;17;6,5;17;6,5;17;6,2;17;6,2;6,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;2;6,6;2;6,6;2;6,4;2;6,4;6,5
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1011;grtl;Griekse taal en literatuur;;0;0;3;6,6;3;6,6;3;6,0;3;6,0;6,7
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1018;biol;biologie;;0;0;10;6,3;10;6,3;10;6,3;10;6,3;6,4
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1019;maat;maatschappijleer;;0;0;21;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;11;11;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;1;1;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1021;ges;geschiedenis;;0;0;11;6,9;11;6,9;11;5,8;11;5,8;6,3
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1022;econ;economie;;0;0;12;6,1;12;6,1;12;6,3;12;6,3;6,3
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1023;nat;natuurkunde;;0;0;11;6,6;11;6,6;11;6,0;11;6,0;6,5
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1024;wisA;wiskunde A;;0;0;12;6,4;12;6,4;12;6,3;12;6,3;6,5
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1025;wisB;wiskunde B;;0;0;11;6,1;11;6,1;11;6,2;11;6,2;6,1
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1028;schk;scheikunde;;0;0;12;6,3;12;6,3;12;6,6;12;6,6;6,7
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;3;7,9;3;7,9;3;7,4;3;7,4;7,7
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1031;kumu;kunst (muziek);;0;0;1;7,9;1;7,9;1;7,1;1;7,1;8,0
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1035;nlt;natuur, leven en technologie;;0;0;6;7,1;0;0,0;0;0,0;0;0,0;7,3
2011;00AQ;00;Zwin College SGM;1714;SLUIS;OOSTBURG;Zeeland;VWO;1038;bsm;bewegen, sport en maatschappij;;0;0;4;7,2;0;0,0;0;0,0;0;0,0;7,3
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0131;ak;aardrijkskunde;;0;0;24;6,1;24;6,1;24;5,6;24;5,6;5,8
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0251;m&o;management en organisatie;;0;0;24;6,9;24;6,9;24;5,9;24;5,9;6,4
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0270;te;tekenen;;0;0;8;6,8;8;6,8;8;6,2;8;6,2;6,5
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;70;6,8;0;0,0;0;0,0;0;0,0;6,8
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;G;52;52;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0353;lo;lichamelijke opvoeding;V;21;21;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;0371;kcv;klassieke culturele vorming;;0;0;19;7,6;0;0,0;0;0,0;0;0,0;7,6
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1001;netl;Nederlandse taal en literatuur;;0;0;73;6,3;73;6,3;73;5,9;73;5,9;6,1
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1002;entl;Engelse taal en literatuur;;0;0;73;6,9;73;6,9;73;6,1;73;6,1;6,5
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1003;fatl;Franse taal en literatuur;;0;0;21;6,5;21;6,5;21;7,0;21;7,0;6,8
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1004;dutl;Duitse taal en literatuur;;0;0;52;7,4;52;7,4;52;5,6;52;5,6;6,5
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1010;latl;Latijnse taal en literatuur;;0;0;13;7,2;13;7,2;13;6,2;13;6,2;6,7
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1018;biol;biologie;;0;0;32;6,6;32;6,6;32;6,1;32;6,1;6,4
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1019;maat;maatschappijleer;;0;0;70;6,3;0;0,0;0;0,0;0;0,0;6,3
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;32;32;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;19;19;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1021;ges;geschiedenis;;0;0;39;6,9;39;6,9;39;6,5;39;6,5;6,8
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1022;econ;economie;;0;0;57;6,6;57;6,6;57;6,0;57;6,0;6,4
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1023;nat;natuurkunde;;0;0;27;6,4;27;6,4;27;6,7;27;6,7;6,6
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1024;wisA;wiskunde A;;0;0;49;6,7;49;6,7;49;6,4;49;6,4;6,6
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1025;wisB;wiskunde B;;0;0;22;6,7;22;6,7;22;6,7;22;6,7;6,6
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1026;wisC;wiskunde C;;0;0;2;6,6;2;6,6;2;6,0;2;6,0;6,5
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1028;schk;scheikunde;;0;0;34;6,1;34;6,1;34;6,8;34;6,8;6,5
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1034;maw;maatschappijwetenschappen;;0;0;16;6,5;16;6,5;16;5,5;16;5,5;5,9
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1035;nlt;natuur, leven en technologie;;0;0;11;7,2;0;0,0;0;0,0;0;0,0;7,2
2011;00BD;00;Coenecoop College;0627;WADDINXVEEN;WADDINXVEEN;Zuid-Holland;VWO;1036;hndv;handvaardigheid;;0;0;11;7,0;11;7,0;11;6,4;11;6,4;6,7
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0131;ak;aardrijkskunde;;0;0;14;6,5;14;6,5;14;6,4;14;6,4;6,5
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0301;anw;algemene natuurwetenschappen;;0;0;22;7,5;0;0,0;0;0,0;0;0,0;7,5
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;G;8;8;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;0353;lo;lichamelijke opvoeding;V;12;12;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1018;biol;biologie;;0;0;8;6,9;8;6,9;8;6,4;8;6,4;6,8
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1019;maat;maatschappijleer;;0;0;22;7,4;0;0,0;0;0,0;0;0,0;7,3
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;G;8;8;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1020;ckv;culturele en kunstzinnige vorming;V;14;14;0;0,0;0;0,0;0;0,0;0;0,0;0,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1021;ges;geschiedenis;;0;0;14;6,9;14;6,9;14;6,8;14;6,8;6,8
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1022;econ;economie;;0;0;12;7,2;12;7,2;12;7,4;12;7,4;7,3
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1023;nat;natuurkunde;;0;0;7;6,9;7;6,9;7;5,7;7;5,7;6,1
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1024;wisA;wiskunde A;;0;0;8;6,8;8;6,8;8;6,2;8;6,2;6,5
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1025;wisB;wiskunde B;;0;0;10;6,7;10;6,7;10;5,8;10;5,8;6,2
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1026;wisC;wiskunde C;;0;0;4;5,1;4;5,1;4;6,4;4;6,4;5,8
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1028;schk;scheikunde;;0;0;8;7,3;8;7,3;8;6,5;8;6,5;7,0
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1030;kubv;kunst (beeldende vormgeving);;0;0;8;7,1;8;7,1;8;6,8;8;6,8;6,9
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1031;kumu;kunst (muziek);;0;0;4;7,2;4;7,2;4;6,3;4;6,3;6,8
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1032;kudr;kunst (drama);;0;0;7;7,6;7;7,6;7;6,7;7;6,7;7,3
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1033;kuda;kunst (dans);;0;0;3;7,9;3;7,9;3;6,9;3;6,9;7,7
2011;00CB;00;SGM VO Vrije Schoolond;0268;NIJMEGEN;NIJMEGEN;Gelderland;VWO;1039;lit;literatuu;;0;0;22;7,4;0;0,0;0;0,0;0;0,0;7,4
